001              000  14002198 51339082185   4757494  4575836705 307723554  15788784
001              023    365099  1312621972     62874    63054215   4167284    388507
001              029    240505   899950831    221093   114790930   6423924    276094
001              025    390972  1596458966     45366    61203553   3313287    409944
001              062    648629  3013117646     40283    41436666   2617571    663986
001              162    204625   689431821     66348    52525896   4174468    228440
001              024    277718  1353460152    117330    29872582   2764000    293314
001              124     23487    95183744     12248     6026154    402334     25734
001              005    687531  2364923732     26482    40351543   2501134    701905
001              044    526420  1786800582     37840    41147836   2881840    542642
001              001     42456   174152640      3462     3690089    292829     44096
001              087     11431    52088481      1291     1123903     70811     11819
001              079    470272  1524243588     52750    72604049   4782574    498092
001              032    391669  1379397734     72998    97527342   5598904    424158
001              040    807808  2849662199    179653   346427734  18129034    912496
001              022     83362   297920543      9393    16973177   1076224     89557
001              081    101577   339397771     16071    13527788   1288209    108882
001              080    122285   460976146     13441     9617950    660429    126136
001              061    188867   591020297    195389   138336216  12840070    262815
001              050    108373   395959625     11953    12949959    975971    114281
001              059    166572   592735929     41709    46139111   3340607    186006
001              091    156884   575318361     18489    13063440    962108    162251
001              092     77237   385550832      3178     6010510    278929     78776
001              093     10658    36497243       427      422998     23629     10781
001              094    220909   969430086     17118    27213011   1887526    231897
001              012   4118520 15863895652    964699  1000720713  62745034   4487240
001              112   1627516  3845529635    829903   746041661  60676235   1986185
001              018    444331  2585263218    561172   732868861  32151407    629743
001              016    890240  3111306118    934626   661883272  57156034   1219254
001              021     84546   307351148     10912    15327395    874637     89557
001              052     86608   267925896     95432    78733097   6791823    126201
001              090      5643    16241380      3398     2770186    272036      7215
001              089    419448  1605268217     90166    81454868   5602652    450780
002              000   3635273 13976250802   1405870  1501270606  96075761   4187648
002              023    160327   583412613     12528    19584790   1303161    167793
002              029     46569   179941836     11922    22133252   1143236     53194
002              025    158225   683679199      9839    20159820    912978    163474
002              062     61810   294254219       767      971964     30883     61986
002              162     40164   143451119      1946     2108678    140063     40965
002              024         0           0         0           0         0         0
002              124         0           0         0           0         0         0
002              005    453402  1531233264     11289    22596141   1218707    460368
002              044    233885   833773718     10137    17682239    999842    239638
002              001      3216    14227542       186      294826     14612      3299
002              087      4705    20007965        69      117335      7102      4746
002              079    219466   702194675      9623    17659921   1061832    225569
002              032    166563   599720665     13446    26060756   1351878    174301
002              040    366521  1236085722     57105   116837222   5736561    399170
002              022     83362   297920543      9393    16973177   1076224     89557
002              081      1731     8112129       121      316181     13043      1806
002              080      1732     8943590        32      108254      4169      1756
002              061     27366    83660783     13842    16217335   1416720     35474
002              050         0           0         0           0         0         0
002              059    130925   470479596     30587    38827939   2768707    146799
002              091       648     3137324        25       68283      2851       664
002              092      3998    22473200        44      126324      4973      4026
002              093         0           0         0           0         0         0
002              094     31720   156668384      2024     3285020    217833     32958
002              012     33773   144196847     10802     9849362    541873     37012
