000              000   2492497  9679915649    314580   314580000  43512787   2738332
000              023    130299   469856107      9064     9064000    968799    135772
000              029     21307    83709310       967      967000     57794     21634
000              025     50107   232226262      2529     2529000    328167     51961
000              062     91959   416837881      2551     2551000    289617     93595
000              005     29667   106403524       142      142000     16981     29763
000              044      3536    16688000       103      103000     10036      3593
000              001     47695   272857000       581      581000     56611     48015
000              087     14614    40823048       423      423000     54229     14920
000              079      8779    39114429       425      425000     46540      9042
000              032    119921   477289780     15816    15816000   1593643    128925
000              040    132608   451005000     30435    30435000   2965526    149362
000              022     65240   258887952      4013     4013000    444534     67751
000              061     22301    76070786      1551     1551000    183719     23339
000              050     17707    76079738       274      274000     30565     17880
000              059    180744   721543214     10094    10094000   1166563    187335
000              006    755034  2667049690     21964    21964000   2712116    770357
000              014    653776  2567350857    200617   200617000  31098379    829473
000              002     19604   105059524       370      370000     47523     19872
000              021     10682    44178000       667      667000     79749     11133
000              052      4148    18313690       290      290000     39817      4373
000              089    112769   538571857     11704    11704000   1321879    120237
001              000  12622627 36378852787   4110332  3032841359 275300694  14214109
001              023    342667   930619766     51045    36955260   3286983    360724
001              029    225186   629457297    158505    64494122   4676722    250515
001              025    327470  1031031298     38757    39503324   2817261    343343
001              062    592940  2142851841     30069    17065129   1703411    602524
001              162    173871   450263156     59256    34558090   3869334    195900
001              024    244920   912095870     84426    17339852   2062205    256374
001              124     18965    57163053      7627     3160328    331437     20778
001              005    633428  1742418075     45105    33156082   2633087    648540
001              044    515936  1368750079     32550    27441239   2631904    530577
001              001     35430   109056960      2770     2411539    255255     36881
001              087     12293    39151786      1088     1032515     95617     12837
001              079    448607  1123608934     49311    48761279   4559735    474987
001              032    343663   940867624     68498    73952551   5879182    377429
001              040    876556  2329549537    183453   273564453  18859896    984375
001              022     87132   245121591      9098    13832373    976860     92777
001              081    102376   262887090     12243     8661788   1002353    107922
001              080    120351   347123572      8829     5592098    518506    123115
001              061    169071   407497009    161232    87241131  10629618    229762
001              050    108720   279681765     13854    12000041   1092883    115062
001              059    164242   459085944     41549    36659656   3515783    184269
001              091    149307   427470572     15067     8195606    801748    153549
001              092     77253   298878545      2436     3070314    239225     78605
001              093      9642    26288596       208      203112     21526      9764
001              094    181718   657263072     15068    19017307   1568973    190721
001              012   3582068 11123160380    738395   543503677  48160365   3865494
001              112   1321524  2548281474    766378   497990958  56396635   1655408
001              212    452993  1096634206    121420    88040462   8996861    509237
001              312    362332   714835662     59658    37632080   4588145    389308
001              412    187985   205344705    199273   114293738  15422407    278645
001              512    147423   206127607    142359   118202704  11942725    217799
001              612     32981    80856426     24394    17774935   1708187     42938
001              712         0           0     54418    11190583   2153144     12545
001              812    137810   244482868    164856   110856456  11585166    204936
001              018    406904  1882825199    462892   515445638  30824650    584162
001              016    753301  1923663569    827901   478518497  52511707   1054265
001              021     85565   246668521     13741    12690437    973483     91169
001              052     77753   185293727     78044    48354655   5567205    109859
001              090      5793    14067068      3570     2020393    239865      7167
001              089    427975  1236709817    127367    66447915   6597280    465255
002              000   3467022 10291267990   1265586  1121820162  90690179   3986680
002              023    159075   448528384     13175    15155724   1357527    166925
002              029     47901   140361418     12301    16524508   1156647     54570
002              025    129887   453410151      8787    13506621    884903    134980
002              062     55864   201828953       547      683439     27783     56023
002              162     35248   102185903      2286     1969086    169783     36223
002              005    427934  1163739035     30254    19465898   1354791    435655
002              044    242441   665499090      9230    11786743    921849    247717
002              001      2772     8809989        57      123787      6892      2812
002              087      4812    14181479       142      196213     13457      4888
002              079    214058   545499741     10494    15230544   1186014    220862
002              032    153962   439146582     15667    21427411   1520977    162605
002              040    430520  1132043098     64353   107416359   6686762    468654
002              022     87132   245121591      9098    13832373    976860     92777
002              081      1420     5378723        60      126908      6835      1459
002              080      1381     3960122        14       26939      1559      1389
002              061     26697    63852893     12890    11207851   1326824     34305
002              059    132804   377417638     32628    32038831   3019692    150053
002              091       924     2569993         8       13805       925       930
002              092      5646    27277018       147      227584     15438      5732
002              094     18434    78709315       665      704143     65255     18803
002              012     26890    89205222      7531     4467988    284259     28616
002              112     10878    22859030      5148     2094985    194880     12080
002              212      3212     7734630       197      187079     15258      3305
002              312      2454     5166734      2271      928634     90275      3001
002              412      2609     4310432       426      223470     26292      2786
002              512       179      337520        58       54654      7126       225
002              612       196      645976       211      379515     29875       376
002              712         0           0       514       78513     11758        72
002              812      2228     4663738      1471      243120     14296      2315
002              018    327547  1561993321    306720   387415828  22118801    454449
002              016    641311  1630433215    689041   414143488  44797625    897798
002              021     85565   246668521     13741    12690437    973483     91169
002              052       541     1235119       227      111680     12460       616
002              090      5793    14067068      3570     2020393    239865      7167
002              089    189585   605285378     16805    17210596   1368033    197423
003              000   9155605 26087584797   2844746  1911021197 184610515  10227429
003              023    183592   482091382     37870    21799536   1929456    193799
003              029    177285   489095879    146204    47969614   3520075    195945
003              025    197583   577621147     29970    25996703   1932358    208363
003              062    537076  1941022888     29522    16381690   1675628    546501
003              162    138623   348077253     56970    32589004   3699551    159677
003              024    244920   912095870     84426    17339852   2062205    256374
003              124     18965    57163053      7627     3160328    331437     20778
003              005    205494   578679040     14851    13690184   1278296    212885
003              044    273495   703250989     23320    15654496   1710055    282860
003              001     32658   100246971      2713     2287752    248363     34069
003              087      7481    24970307       946      836302     82160      7949
003              079    234549   578109193     38817    33530735   3373721    254125
003              032    189701   501721042     52831    52525140   4358205    214824
003              040    446036  1197506439    119100   166148094  12173134    515721
003              081    100956   257508367     12183     8534880    995518    106463
003              080    118970   343163450      8815     5565159    516947    121726
003              061    142374   343644116    148342    76033280   9302794    195457
003              050    108720   279681765     13854    12000041   1092883    115062
003              059     31438    81668306      8921     4620825    496091     34216
003              091    148383   424900579     15059     8181801    800823    152619
003              092     71607   271601527      2289     2842730    223787     72873
003              093      9642    26288596       208      203112     21526      9764
003              094    163284   578553757     14403    18313164   1503718    171918
003              012   3555178 11033955158    730864   539035689  47876106   3836878
