001              000  14247494 65494729333   4859608  5909927840 317360478  16100049  19107102 71404657173
001              023    372554  1719851956     50269    61635640   3436086    391752    422823  1781487596
001              029    231290  1070261212    177284   116003508   5855374    263392    408574  1186264720
001              025    390290  1990920690     42592    70682788   3110634    407834    432882  2061603478
001              062    672060  4052035494     36244    41489361   2586906    686999    708304  4093524855
001              162    192871   813501982     59954    61239630   4071971    216472    252825   874741612
001              024    295284  1852701864     92419    43435433   3135049    313739    387703  1896137297
001              124     27270   146533548     11368     9153747    501647     30091     38638   155687295
001              005    684253  2954346979     31537    54114047   2570486    698991    715790  3008461026
001              044    474935  2080187964     37243    56243424   3133728    492703    512178  2136431388
001              001     44376   234791169      4234     5502084    370313     46518     48610   240293253
001              087     12507    73740720      1326     1955619    115183     13184     13833    75696339
001              079    471137  1877850796     50622    85567896   4902966    499613    521759  1963418692
001              032    389001  1714845297     72016   126553847   5925690    423306    461017  1841399144
001              040    844274  4150723078    208320   620616911  21152055    965911   1052594  4771339989
001              022     76396   325656246      7315    16612165    775474     80871     83711   342268411
001              081     98172   408541274     15096    15514902   1265452    105442    113268   424056176
001              080    122852   576766573     10334     9815190    588282    126010    133186   586581763
001              061    177967   702629574    221388   178342337  14348187    260343    399355   880971911
001              050    102983   464219311     13651    17622238   1061181    109305    116634   481841549
001              059    153119   680692365     34417    49510978   2829156    169197    187536   730203343
001              091    166379   792107963     16720    16439625    987428    171701    183099   808547588
001              092     76546   517558638      2712     5618781    258387     78018     79258   523177419
001              093     10939    50736341       455      670711     43387     11188     11394    51407052
001              094    216682  1239390418     19540    36891208   2143024    229011    236222  1276281626
001              012   4234708 19509852963    985470  1160393033  63563299   4615154   5220178 20670245996
001              112   1632105  4677804602    784916   841871048  57210083   1974927   2417021  5519675650
001              018    493652  3690552267    624724  1041778445  34829517    695148   1118376  4732330712
001              016   1013185  4587043717   1042070   936580557  61825549   1368217   2055255  5523624274
001              021     79784   358316339     13433    23812466   1061506     85844     93217   382128805
001              052     86710   328973661     98685   100437244   7471996    130396    185395   429410905
001              090      6003    20147276      5280     7587851    477612      8801     11283    27735127
001              089    397210  1831447056     87974    96235126   5752870    429971    485184  1927682182
002              000   3715174 18268437317   1588537  2204353757 104656737   4315482   5303711 20472791074
002              023    161936   750573643      9251    19206734    973392    167533    171187   769780377
002              029     47018   224285086     10827    22588399    934598     52403     57845   246873485
002              025    168705   909160034      9299    22611295    810326    173332    178004   931771329
002              062     63371   413070643       593      696968     23425     63502     63964   413767611
002              162     35783   146928767      2224     3639571    166470     36740     38007   150568338
002              024         0           0         0           0         0         0         0           0
002              124         0           0         0           0         0         0         0           0
002              005    435236  1852966252     17002    33864277   1291313    442567    452238  1886830529
002              044    211973   977544202     10847    26093178   1056952    218099    222820  1003637380
002              001      3170    17228011        67      136911      6180      3205      3237    17364922
002              087      4563    25181488       141      295060     13261      4639      4704    25476548
002              079    223577   867992577     12952    32078364   1478418    232021    236529   900070941
002              032    172715   768398162     17724    40708524   1573363    181688    190439   809106686
002              040    352146  1646975261     77872   271142041   8174853    398849    430018  1918117302
002              022     75959   323214879      7315    16612165    775474     80434     83274   339827044
002              081      2111    12178041       291      921265     35079      2311      2402    13099306
002              080      1643    10033580        47      219043      3698      1665      1690    10252623
