001              000  14681997 59170994989   4703972  4985494704 306237379  16453570  19385969 64156489693
001              023    378864  1525964141     52796    54351905   3402638    397400    431660  1580316046
001              029    249285  1029795527    174610   100964176   5550368    279714    423895  1130759703
001              025    406021  1835378214     42222    62266979   3091594    423428    448243  1897645193
001              062    677357  3504445398     37798    45725384   2527490    692032    715155  3550170782
001              162    215721   792732665     66326    61289895   4449070    241157    282047   854022560
001              024    294292  1596060588     88824    33059648   2703790    309463    383116  1629120236
001              124     25069   113132671      9193     6391130    394867     27230     34262   119523801
001              005    717354  2767474853     25368    42564596   2328267    730659    742722  2810039449
001              044    522823  2009492254     34703    44905976   2700744    537901    557526  2054398230
001              001     45700   207211464      3842     4720255    320703     47497     49542   211931719
001              087     12281    59109601      1088     1139150     76530     12711     13369    60248751
001              079    491577  1728442787     51197    72135461   4728080    518798    542774  1800578248
001              032    401899  1551102664     70930   110165136   5725444    434760    472829  1661267800
001              040    876009  3538517840    202130   446003947  19882907    989371   1078139  3984521787
001              022     75800   300645520      5789    11885552    667074     79627     81589   312531072
001              081    104299   369727739     14222    12824382   1177750    110889    118521   382552121
001              080    125784   518197732      9282     7851829    484116    128332    135066   526049561
001              061    192926   662641743    214658   161064994  13828132    271759    407584   823706737
001              050    108220   411219846     12376    13329639    924185    113466    120596   424549485
001              059    165916   656496895     37849    46244061   3178589    183936    203765   702740956
001              091    162396   662952469     15310    12631155    844224    166854    177706   675583624
001              092     76813   421515057      2884     4910597    254587     78252     79697   426425654
001              093     12218    46209932       354      460497     22820     12343     12572    46670429
001              094    225962  1058280488     18399    30042143   1986148    237359    244361  1088322631
001              012   4337467 18136477615    972685  1081632228  64780689   4719023   5310152 19218109843
001              112   1739751  4485466780    825470   790348844  60007864   2095373   2565221  5275815624
001              018    471709  3000400290    573321   820441511  31853157    654726   1045030  3820841801
001              016    952966  3693114890    941650   714541925  54886451   1267418   1894616  4407656815
001              021     84996   347344036     14341    21850031   1130545     91427     99337   369194067
001              052     91727   307247414     96893    85038707   6898998    131238    188620   392286121
001              090      6328    19491269      2838     2811177    260435      7813      9166    22302446
